"","id","latitude.x","longitude.x","kgroup","X6.5","X14.5","X18.5","X20.5","X22.5","X25.5","X27.5","X29.5","X32.5","X34.5","X36.5","X39.5","X42.5","X47.5","X49.5","X53.5","X57.5","X62.5","X69.5","peakday","peakvalue","endday","endvalue","lm.r","lm.a","lm.b","exp.r","exp.a","exp.b","pol.r","pol.a","pol.b","pol.c","pol.d"
"107",9399,55.4234,13.9905,3,682.285714285714,4802,14601.2857142857,22358.7142857143,35513.1428571429,56183.7142857143,65858.8571428571,69172.4285714286,75128.2857142857,76537.8571428571,79849.1428571429,81668.4285714286,58848.2857142857,36928.8571428571,28925,16561.7142857143,1948.85714285714,708.428571428571,26,38.5,104247.714285714,69.5,26,0.586038936307106,214363.468210881,-3447.60917231314,0.813165022601846,25.1344713039116,-0.33241711399715,0.833532241505149,697333.448453818,-25286.6038909738,283.505502085959,-0.921479393950225
"108",9409,56.0573,14.302,3,3121.66666666667,6357.83333333333,16418.6666666667,26608,32957.6666666667,64881.3333333333,80186,93923.8333333333,103520.333333333,110722.666666667,120588.833333333,116080.666666667,110343.5,77352.3333333333,55178,24855.6666666667,9987.83333333333,854.666666666667,81.8333333333333,40.8333333333333,127954.5,69.5,81.8333333333333,0.783590414837407,308362.1330032,-4843.36483691597,0.845250993556835,26.8044917203579,-0.340350044707528,NA,-3473761.00731933,194639.356638287,-3524.80611317032,20.7738221169358
"109",9416,57.7215,18.3837,3,1822.8,6222.6,20790.4,NA,55562,95966.4,112033.4,123189,133975,135438.6,133965.8,99074.2,52884.6,15664.2,14767.8,11478.4,1599,855,163.2,35.3,151189.2,69.5,163.2,0.532417886063705,272879.159702649,-4535.9778170274,0.745616504104274,21.1146211043399,-0.27036328559652,0.805766502551545,2178368.11819695,-107003.879547977,1748.43700950842,-9.49365110020755
"110",9427,62.8815,18.4055,11,1015.66666666667,10780.6666666667,31482,40325.6666666667,49637.3333333333,68296.6666666667,78222,78859.6666666667,91124.3333333333,97535.6666666667,99597,95534.3333333333,89711.6666666667,52330,43163,30991.6666666667,24151.6666666667,8135.33333333333,1543.33333333333,43.1666666666667,107804,69.5,1543.33333333333,0.783335130157433,267470.701923278,-4116.40340115443,0.857644068984405,22.3868143303821,-0.243013121984185,NA,-5424327.9510828,280646.563063668,-4757.95421630889,26.5230605571112
"111",9470,57.6511,14.8043,3,2047,6199.75,19967.5,34429.125,54935.375,96023.25,124688.625,147926.5,179663.75,186340.25,190952.125,175606.625,150300.5,71538.125,51449.375,20966.75,6265,4063.125,NA,37.125,201065.375,68.625,312.875,0.76817753607502,459395.272640522,-7484.93532547665,0.865224756380471,25.462087612895,-0.329718905663466,0.916830080230022,695315.661727643,639.93771013442,-572.692478748284,6.11484577951674
"112",9481,55.4242,13.8484,3,1681.25,19040.125,53238.75,73496.25,91683.375,118467.875,134081.25,142213.125,152610.375,155047.375,163456.625,169737.875,153378.875,64407.75,48015.125,29013,13018.75,8864,NA,38.5,186770.375,68.625,1334.5,0.634280992561623,398648.837286583,-6410.09124153211,0.863008708838029,20.677323286431,-0.209307290997793,0.914927930935829,3051337.45976706,-134801.16385501,1961.35511240203,-9.33044548047022
"113",9506,40.11,-7.47,4,1321,4394.5,15256.8333333333,21164,32927.6666666667,66224.3333333333,81702.6666666667,100502.666666667,129589.666666667,136014.166666667,142766.666666667,144076,134536,87475.3333333333,47281.3333333333,27883.5,11638,5924,620.833333333333,36.5,151637.333333333,69.5,620.833333333333,0.828659360032155,344222.106406342,-5417.16218225098,0.823097683115163,23.2266034357489,-0.281900394143322,0.931010785696734,194702.129407489,15424.1530153386,-622.455267640552,5.19562594588854
"114",9507,38.45,-7.5,8,1101.42857142857,7082,23289,31157.7142857143,40928.8571428571,53973.7142857143,56853.2857142857,56873.8571428571,70140.1428571429,76549.1428571429,84803.5714285714,85332.7142857143,87217.8571428571,52104,35654.2857142857,10683,6039.14285714286,2761.14285714286,511.571428571429,36.7857142857143,108605.714285714,69.5,511.571428571429,0.589565552924426,237947.060682352,-3788.81876061242,0.697104292332422,19.5244031129334,-0.210462579850607,0.875277028573716,2088982.81126696,-90405.5172691749,1290.16466560388,-6.06300047670893
"115",9510,38.75,-7.59,8,3001.83333333333,12312,34741.5,NA,73475.8333333333,116972.166666667,127048.333333333,156735.166666667,185646.833333333,196729.666666667,199367,197419.333333333,149419.5,72455.5,58964.8333333333,13083,4248.33333333333,1936,109,36.8333333333333,202633,69.5,109,0.742580857998738,443029.178096512,-7153.54185369506,0.897923052136953,23.5833467996971,-0.276622824823187,0.921662659638835,494191.217542641,6335.95440871173,-581.465666140826,5.60111351519788
"116",9512,38.22,-7.84,8,833.833333333333,3575,12908.1666666667,NA,27454.5,45960,53438.6666666667,58906.1666666667,64039.3333333333,70827.8333333333,78387.3333333333,86487.3333333333,82240,48892.1666666667,41732.5,20108,14012.5,7147.33333333333,1347,38,99428.3333333333,69.5,1347,0.682926741203585,229532.206822384,-3583.23000845489,0.812762285933507,23.9993486535103,-0.315720458383855,0.882686608356965,1697208.0786232,-73611.1625767776,1067.41780366792,-5.16678100658489
"117",9517,42.19,-7.8,4,1136.83333333333,9661.5,24897.6666666667,31992.5,39463.6666666667,49882.5,58701,57780,62085.8333333333,64664.3333333333,70350.5,78559.5,79061.5,53606.5,35970.1666666667,10067.5,933.166666666667,352.333333333333,NA,36.8333333333333,82980.8333333333,68.3333333333333,223.5,0.752379990777952,208066.395755559,-3347.01910028051,0.832374934607989,22.4651570400808,-0.274813559085887,0.895837572681476,-1781448.09513671,117527.202561646,-2411.25888728934,15.7683107645375
"118",9518,39.88,-0.36,10,592.666666666667,4734.33333333333,16516.6666666667,NA,37561.3333333333,71254.1666666667,93802.1666666667,122125.666666667,144087.166666667,154903,158512.166666667,158651,135844.166666667,82216.3333333333,67722.1666666667,18355.5,4351.83333333333,2390.66666666667,265.5,38.1666666666667,168970.166666667,69.5,265.5,0.747495389157671,392256.952274073,-6255.772516041,0.825061124393077,24.5982499142513,-0.304359613874746,0.939980757166133,1517234.71452296,-48131.8843570154,381.46384075196,-0.0316363203245829
"119",9520,41.7,-3.68,4,2125.6,8474.4,24697.2,34188.6,51312.6,72723.6,97643.8,116730.6,135748.2,137520.6,140460.8,119581.4,72079.6,18332,15541.8,2739.8,1649.6,995.6,174.4,33.9,152947.6,69.5,174.4,0.599302162690469,281640.411877192,-4673.01850376602,0.87494973756323,22.5407541872472,-0.304434489556803,0.912816423927133,1761235.69085873,-80443.3002813792,1212.2316524283,-6.02774733119093
"120",9521,41.43,2.13,10,1444.85714285714,3996.71428571429,12198.7142857143,18401,27238.2857142857,48703.4285714286,66114.5714285714,80151,106386.857142857,121227.428571429,126358,125520.285714286,124983,103845.285714286,66966.1428571429,16067.1428571429,5891.28571428571,4140.85714285714,219.714285714286,41.0714285714286,134536.285714286,69.5,219.714285714286,0.726044416909566,330552.755113676,-5187.36357387949,0.824778413471031,25.5104758869911,-0.319288150054683,0.845770121716699,-335152.348072029,46146.5458329926,-1199.11338192795,8.70913287652252
"121",9522,36.52,-5.27,8,875.333333333333,11245.6666666667,36189.3333333333,53822,74020.3333333333,116666.666666667,137505,156920.666666667,175574.333333333,189334.666666667,187216.666666667,166622,116637.666666667,59288.6666666667,32662.6666666667,10522.6666666667,2884.66666666667,1903.66666666667,58.6666666666667,36.1666666666667,191252.333333333,69.5,58.6666666666667,0.714500596053355,394304.759975465,-6433.56348834616,0.821048204120331,23.3719931826774,-0.287931977661647,0.900423522812344,1008596.64153515,-28400.2681095834,129.752022243882,1.02321251992654
"122",9523,38.37,-2.66,4,390.333333333333,12559.6666666667,30826.6666666667,40019.3333333333,41254.6666666667,57817.3333333333,72001,75512.3333333333,81810,87348,101662,94878.6666666667,96503.6666666667,60626.6666666667,56175,34880,5957,1141.33333333333,430.666666666667,35.5,119730,69.5,430.666666666667,0.642044278761125,266558.011153886,-4172.95106461367,0.738768589199618,20.9842887978494,-0.224896779381331,0.773471706241084,-778117.746104968,60215.5465122887,-1300.69082549068,8.56940738977517
"123",9524,42.52,-0.56,10,1031.75,10563.5,22330.25,31856,48254.75,64036.25,91908.75,118623.25,133430.5,140692,155033,151859.25,150065,57154.25,33756,21106.25,10656.25,5915.25,421.75,41,163974.75,69.5,421.75,0.63015256107532,338377.849738459,-5387.074389329,0.945316638996988,22.7555076347151,-0.256066214691242,0.91838388595661,3804671.98729144,-181356.064186406,2886.30642029405,-15.3143107108533
"124",9526,41.54,2.39,10,1730.5,6809.83333333333,20813.3333333333,28052.1666666667,45441.3333333333,77779.5,94524,117395,144952.5,155297.333333333,164542.166666667,158882.666666667,136207.666666667,60123,38229,7484.16666666667,4193.33333333333,2559.66666666667,230.833333333333,38.8333333333333,167667.833333333,69.5,230.833333333333,0.671456657996777,367270.966258646,-5938.42116797258,0.928778040165005,23.5846524370911,-0.282045296884529,0.900279157079553,2524654.13012151,-105208.31382627,1418.25237583522,-6.13186144683327
"125",9527,40.37,-5.74,4,756.25,3322.75,11309.5,14589.25,21188.25,35172.25,47076.25,60927,82640.25,87237.5,89156.25,86999.5,87677.75,26149.75,20255.5,13545.75,1150.5,680.75,NA,35.5,110225.25,67.75,612.75,0.613437832627002,238264.766482191,-3913.93778148181,0.855557221570826,22.2116132129596,-0.283664573844537,0.875276241286643,689517.196797509,-20082.7486509128,95.6955085743254,0.786109925378824
"126",9528,40.94,-1.37,10,24.5,18651.5,45068,56523.5,75471,95745,101924.5,91564,67705,59965.5,62381,72507.5,77340.5,73838,62350.5,37338.5,27274.5,7203,795.5,36,118965.5,69.5,795.5,0.470431343030819,201840.20327898,-2991.63654602872,0.646969508482545,17.5790051429129,-0.144738690980077,0.717418300897566,481609.022183098,-18500.9615597289,281.803524570916,-1.67378635931112
"127",9529,36.97,-3.36,10,737.2,8592.4,25161,37207.2,54087,84121.2,111518.2,127413.6,167836.8,183226.6,194794.6,190410.2,180361,91776.2,62075.4,21148.4,9208.6,4952.2,102,41.7,214698.6,69.5,102,0.620679859159854,452407.678223127,-7214.9472111147,0.893051572665833,25.5274259990309,-0.304402295078335,0.949505856891148,6084557.83594567,-288006.284611746,4540.89466692151,-23.8330886793216
"128",9534,40.05,-4.65,4,781.75,5438,19158.75,28583.25,42720.75,62580,82361.25,90622,103771.75,102980.75,103931.25,107709.75,85519.5,29130.25,26051.25,3695.5,1342.25,329.25,63.75,32.25,124765.5,69.5,63.75,0.48075112230666,230570.039350101,-3758.19604443905,0.742062014036495,19.3537307469193,-0.235682744481838,0.809619064678001,1742881.12315278,-79495.9741574503,1204.10364672126,-6.05848835742421
"129",9535,42.31,3.19,10,382.75,9004.5,24570.5,31628,37496,52369.5,52195.25,48264.25,65225.75,79016.75,91730,100495.75,118156.5,114111.25,95397,23109.5,12980,9874.25,NA,43.75,121607.5,67.75,8864.25,0.71985767507452,376000.435325073,-5912.52146311017,0.793259181967404,21.4555067752913,-0.219690119897713,0.837323651013373,-2093138.65843893,152242.69215843,-3278.69486434004,22.056837147239
"130",9537,38.07,-6.66,8,823.333333333333,7293.66666666667,24426.8333333333,35690.5,50185.6666666667,81875.8333333333,101788.666666667,102444.166666667,114833,129709,137344.166666667,128374.333333333,95782.5,19034.8333333333,14246.8333333333,4747.66666666667,1824.5,875.833333333333,329.666666666667,33.6666666666667,149711.833333333,69.5,329.666666666667,0.590490853466363,281110.562113343,-4637.59653808076,0.817794418565035,20.1151039880048,-0.233468935598087,0.879704547334979,1823988.14668351,-80870.8550363248,1175.34777688521,-5.59257579507008
"131",9539,40.29,-6.67,4,306,7357.33333333333,19131.3333333333,31434.6666666667,48701.3333333333,79807,102266.666666667,130747,155162.666666667,149091,166079,155648.666666667,132429.666666667,125403,100829.333333333,6884.66666666667,4346,1600.33333333333,NA,38.8333333333333,184512.333333333,67.1666666666667,1245.33333333333,0.733272086678507,526973.898006709,-8652.34179332334,0.927130925112923,24.9441800070271,-0.299243359727206,0.841683559332683,365137.383858844,36758.2043127679,-1505.42142004196,13.1333136635816
"132",9542,40.79,-4.05,5,0,2717,12433,18840,31222,57231,78177,108742,146835,155924,171006,177579,182046,62648,489,232,0,0,0,42.5,182046,69.5,0,0.377532709003718,316363.060945274,-5148.03510226645,0.788537621990851,32.8856598219219,-0.510858084116352,0.948790896385349,8805809.00534326,-442839.370322234,7372.27498049904,-40.6304799685108
"133",9544,39.4,-5.33,8,198.6,8692.4,19851.8,28973.8,42009.4,73125.6,89043,106750.6,116477.4,127945.2,141109.2,144462.4,127602,80487.4,50261.8,27019.6,2870.4,1269.6,726.6,40.9,156686.8,69.5,726.6,0.661550582234976,368862.932403962,-5880.76366614202,0.820886451323671,25.6309220919511,-0.330306732549719,0.852308701818106,367536.062466352,7815.17785530974,-519.418623372249,4.77156658606591
"134",9546,40.82,-1.68,10,164.333333333333,3703,13892.6666666667,NA,28794.3333333333,51921.3333333333,75721.6666666667,99940,114069.666666667,119136,138237.666666667,147610.333333333,126814.333333333,81788.6666666667,63252.6666666667,37602.3333333333,9102.66666666667,926.666666666667,318.666666666667,39.5,147610.333333333,69.5,318.666666666667,0.837058923715088,338154.843902439,-5302.89593495935,0.809566304860745,24.3135352341251,-0.284074667323253,0.95504819115225,115191.882401804,18565.8594974668,-654.920909799754,5.24045666158243
"135",9547,41.67,2.62,10,473.5,6362.25,25309.25,NA,49747,73028.25,87012.75,100839.75,110151,112001.75,115985.25,102973.5,85802.5,58611,51114,8864.25,5484,210.25,206,29.25,133718.5,69.5,206,0.459804643285825,277772.568878608,-4462.06438577272,0.512883718576492,19.6932939274808,-0.236274528009638,0.592625869702216,-867405.710189538,67832.4434840786,-1494.80577354762,10.0608537645715
"136",9548,40.4,-5,4,1414.33333333333,15529,32116.6666666667,48983.6666666667,64208.6666666667,98588.3333333333,108996,119768,144230,153274,137219,161686,149280.666666667,113737.666666667,74960.6666666667,28336.6666666667,11062,3719.33333333333,196.333333333333,37.5,168124.666666667,69.5,196.333333333333,0.854466030132894,397815.000258173,-6243.21848627888,0.848345172397826,24.4049941965051,-0.298007391508445,0.952812008134377,-948225.26941083,82488.3947796547,-1881.89990186912,12.8373875327384
"137",9549,42.23,-3.69,5,0,12207,36024,39156,45721,51756,51006,22038,15435,24781,29023,28213,23361,10992,5198,747,1891,1207,558,25.5,51756,69.5,558,0.704573472370399,65910.8741949713,-1079.84578738421,0.845746122695748,13.7588616901824,-0.107143066693964,0.735524722190649,148271.283731323,-5688.46846852157,74.5594288941512,-0.339072486722752
"138",9553,41.58,-4.71,4,889.666666666667,8566.66666666667,28068.1666666667,42812.8333333333,64145.3333333333,98640.8333333333,115117.333333333,129333.666666667,150766,162347.166666667,174259.333333333,171255.333333333,150692.666666667,76220.6666666667,49801.1666666667,21628.3333333333,9722.83333333333,2444.16666666667,NA,35.3333333333333,192638.5,68.3333333333333,570.166666666667,0.716518506993717,427739.623671278,-6969.06977237682,0.799809162100258,23.1152463899551,-0.279418839437377,0.942206523161498,665766.40343452,-3404.01819769325,-418.982990080811,4.84308570173985
"139",9555,39.58,-3.93,5,85,18117,51623,64839,64808,89153,103722,84069,86900,98845,105996,105308,117266,111062,101677,16537,11371,5113,2,42.5,117266,69.5,2,0.729472517475082,335867.090796019,-5197.49447208402,0.739062891012944,29.2116601176554,-0.369613475866934,0.791213147800692,-2440481.52919185,160068.921644002,-3210.52621541191,20.3387844520226
"140",9557,42.46,0.7,10,1576.5,13224.75,32457.5,52240.5,69752.5,113884.75,127776.25,142476.25,161798.5,162857,168977.25,168103.75,143323.75,54676.25,37439.75,8341.25,2828.25,535.25,9,36.75,171161.5,69.5,9,0.75989033494826,374666.695782535,-6077.88893289563,0.863493853559523,24.9890679801627,-0.31935878478436,0.930497482444405,906154.3342438,-20977.7001565569,-30.2973788023992,2.09485967494141
"141",9559,38.06,-4.38,4,1871.28571428571,9975.57142857143,29750.1428571429,47443.2857142857,74014,116994.428571429,135165.571428571,145714.571428571,161640.714285714,161498.285714286,164002.285714286,158488,119873.857142857,15741.5714285714,11658.4285714286,2432.85714285714,492.714285714286,305,198.428571428571,36.2142857142857,181568.428571429,69.5,198.428571428571,0.573367659534239,341162.029205909,-5661.05495505914,0.844905261426271,25.1703876597488,-0.350280757220967,0.895584566832962,3355784.69212147,-160171.084323743,2527.15008567322,-13.1896560353817
"142",9560,38.19,-6.24,8,887.8,9846,27797,41631.2,60402,101418.2,113213.2,132292.6,134973.8,135721.8,137061.8,132926.6,55052.2,14617.2,11543.2,764,63,14.8,NA,33.5,159154.8,68.1,7.8,0.476596582101879,290222.715616392,-4981.58919506958,0.865359591371278,24.909913551935,-0.362696582385701,0.885550680702984,3432186.66359091,-175720.146221322,2984.73302238434,-16.8152675260995
"143",9562,41.67,2,10,1162.25,23439,57122.75,68507,82898.25,124742,142270.5,141519.5,163652,174009.25,173217.5,156821.5,139002,64734,46973.75,15873.5,3922.75,1932.75,129.25,37.25,182723.5,69.5,129.25,0.691225798498943,388534.959086995,-6253.56485673326,0.897912736162423,23.1532119717538,-0.269694354114936,0.915718035020858,2424206.73214074,-99421.5737292258,1316.9332014509,-5.57607950623171
"144",9564,40.45,-1.6,10,1999.8,13905.4,40122,53918.4,70678.4,100639.6,116185,131663.6,155904.2,161706,169382.2,152146.8,130498.4,77600.6,41019.6,17534,771.8,145,NA,34.9,178049.2,68.1,67.8,0.662084019695772,408098.17836742,-6738.63807915362,0.755504237712731,24.8225397089807,-0.331566758494631,0.904706846179121,363147.092521057,14784.127637964,-784.412471951578,7.25473290100296
"145",9565,42.97,-1.23,10,912.5,10147.75,31500.5,40928.5,50452.25,51731.25,93027.75,103017.25,118558.25,130124,134044,130747.75,108284.25,65991,47584.25,33383.5,9242,3885.5,220.75,38.5,151076,69.5,220.75,0.764500129019066,330628.409227387,-5245.7757375209,0.882836246049169,22.8865980610249,-0.259021600526188,0.940079713380273,745823.068573093,-18204.5884132573,29.6667343376288,1.12665758081842
"146",9567,42.34,1.3,10,2955,15232,42066,50811,63985.5,85472.5,98723.5,97263.5,85307,97179,106897,104326.5,103146.5,26617.5,20953.5,9675.5,2482,880.5,0,31,135665,69.5,0,0.654617118496305,253319.165085172,-4144.07806289898,0.735044065715218,21.1990126060502,-0.253079374924345,0.818521706855169,870408.569181824,-32492.4861252298,375.372312711754,-1.26514824738703
"147",9568,42.76,-0.23,10,1848.75,7208.5,20925.25,28323.5,36398.25,64510.5,79769.5,93932.25,107398,120684.75,139776,146305.75,117830.25,66344.5,46981.25,10066.25,5482.75,1930.5,23.75,38.75,158478.75,69.5,23.75,0.607489858584802,348043.803031197,-5594.8263934706,0.802760927571693,24.8489621369802,-0.330344793741714,0.873298629937516,1210114.50605465,-40259.463767294,363.21674565066,-0.487127789748872
"148",9574,38.6,-2.7,4,36.2,7175.2,25769.8,33082.4,38750.2,53859,64649,66216,72324.2,77475.4,87438.4,82186.2,82270.6,61045.2,42059.4,15261,8596.6,1975.8,20.4,36.7,102441.4,69.5,20.4,0.720693549117777,224569.717135875,-3536.49917035052,0.801271876708192,22.7847019899625,-0.284242994842045,0.897914421538898,-188227.94465435,26587.8263691636,-687.87121454245,4.95766946205862
"149",9576,40.86,-4.11,4,1553.4,9784.8,32442.4,45612.2,67967.8,90814.4,111477.2,126335.6,145423,148060,153805.2,161325.8,152665.2,68079,51544.8,11711.2,6448.4,2807.2,26.8,33.5,173799.8,69.5,26.8,0.691945664028907,390532.322414809,-6278.90753231383,0.688508052185593,24.280832157243,-0.321240804701959,0.908687296990055,95511.9081389012,26492.2621913405,-920.525681433883,7.49678607555204
"150",9577,42.34,2.17,10,197.5,11214.5,31252,44586.5,55780.5,67392.5,75872,61010.5,72298.5,86821.5,95817,98305.5,104081.5,58540.5,26681,11833,2400.5,295.5,2,35,121041,69.5,2,0.463919124239516,235747.594907535,-3780.35247789711,0.864840498574714,23.5885204184974,-0.322735285148772,0.89923189425437,2656495.02860893,-123907.311826561,1926.69472475986,-9.98519235004416
"151",9579,38.33,-3.51,4,359.5,8995.5,21948.5,28117.5,42615,83308,94832,119706.5,139757,150379,156800,154409.5,128832,53721.5,44677,15726,4707,562.5,88,36,161891,69.5,88,0.785630665470107,351771.160590456,-5671.68320487255,0.920504668169256,22.0963165366962,-0.248216958335861,0.949550719522265,847951.196583781,-19740.2007816141,-18.2253468299699,1.83559710253825
"152",9581,42.84,-5.12,4,0,411,2158.66666666667,3995,7482.66666666667,31658.3333333333,48994.3333333333,74247,77723.3333333333,83565.6666666667,93786.3333333333,96021,93953.3333333333,59916,57622,44437.3333333333,16033,782.666666666667,316.333333333333,36.1666666666667,102234.333333333,69.5,316.333333333333,0.89278661083267,230656.615669165,-3505.7106372538,0.792834426000627,20.508521259532,-0.208968076837233,0.948295575431135,-155633.960865291,24142.0253303098,-613.920154776466,4.29556562952103
"153",9582,41.48,-1.63,10,177.25,4295.5,11680,15342.25,18698.75,44356.5,69555.75,92842.25,122521.5,132328,145646.25,141435.75,133068.25,84051.5,50085.5,18253,2779.75,832,37.75,37.25,146951.5,69.5,37.75,0.814020062624312,342378.102611462,-5454.67859267195,0.787301755728808,25.9320572406114,-0.33516842220897,0.918223247480653,-812234.890291265,72059.0702856863,-1671.53458737061,11.5670574529812
"154",9584,41.19,-3.58,4,1029.2,5588,13236.8,23019.2,33365.6,56053.2,77184.2,92785.2,110789.6,111455.8,114908,102393.4,90796.4,25290.6,23343.2,15558,8599.4,998,656,41.9,128499.8,69.5,656,0.663184206678967,286293.445774412,-4640.660651472,0.784874989532534,24.6482842875578,-0.316164645903682,NA,-1416287.9374868,83709.0203367433,-1580.0716701905,9.63435635451404
"155",9586,41.03,-3.27,4,1375.25,10858.25,28286.25,42107.25,65798,101874.5,121080.5,131388.5,146300.25,153894.5,161015.75,165495,168765.5,129648,65987.25,22646,10236.75,5738.25,318.25,37.25,182101.75,69.5,318.25,0.645812533888187,428664.763534357,-6760.18608727386,0.903430494664046,21.7624234524752,-0.244948543281305,0.852182117154332,-59561.2579141957,37372.0194433059,-1125.78594024226,8.65204351946639
"156",9587,41.5,-1.88,4,740.75,4798.5,18822.5,27246,41767.5,57862.75,71191.75,84053.5,77261.25,78926.5,87306.25,91123,97970.25,69124.25,49633.5,9016.25,3862.25,3556.25,331.5,37.25,116243.25,69.5,331.5,0.534566219639601,249934.266929928,-3960.48954357394,0.555659496033844,20.7979597123396,-0.239415260681752,0.870959833203376,832321.129315986,-24816.7890337275,167.294927634591,0.255576255268373
"157",9589,41.6,-2.83,4,600.5,2399,11836,18194,33665.5,56147.5,74684,86067.5,120956,133821.5,135780,129883.5,86513.5,33014,30992.5,22736.5,176,23,28.5,39.5,138860.5,69.5,28.5,0.68523232328782,295348.08502296,-4792.76542949714,0.856826657892401,26.7157005990925,-0.35504435326964,0.888335369744269,418927.714379738,-4791.48637384607,-164.021023378228,2.11115030648303
"158",9591,42.86,-3.59,4,1061.5,8411.33333333333,23943,34373.5,55607.5,86523.1666666667,101152.666666667,117140.666666667,120983.166666667,111775.166666667,125561.5,119211.166666667,78867,30295,25020.8333333333,4958,824,824.166666666667,76,34.8333333333333,140290.5,69.5,76,0.619544578331389,254727.704392134,-4171.23946388186,0.765749558899235,22.6622381194011,-0.291889010806367,0.916989771116967,1725575.08745863,-76350.8019917742,1111.37829285016,-5.31810463568817
"159",9594,42.04,1.01,10,1128.66666666667,6725,19589.6666666667,25985.3333333333,38910.6666666667,58113.3333333333,81133,87052,114840.333333333,127703.333333333,135053.666666667,131691.333333333,133965.666666667,73298.3333333333,51237,4903.33333333333,1274,1021.66666666667,756.333333333333,39.5,138731.666666667,69.5,756.333333333333,0.713493717792635,326241.511768423,-5223.65561999902,0.863079009194058,22.8551096806872,-0.262037929433248,0.867924786670657,-73273.3348191157,32086.2459437528,-969.546708994786,7.54281052924284
"160",9595,40.89,-5.5,4,1673.2,5585,12961.4,NA,33899,66058,90754,117052.6,140418.8,163335.4,171218.8,169138.4,158445.2,81992.6,29043,5626.8,2738.4,889,60.8,39.5,174872.8,69.5,60.8,0.636760020055506,367627.528268996,-5929.20511699075,0.864006850780985,25.0676807737176,-0.310346070870581,0.898731646108998,3140235.41774355,-138252.166789763,2002.05450037011,-9.52957137172362
"161",9596,41.95,-7.45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",9597,42.31,-2.53,4,2983,9953.33333333333,28640.8333333333,41432.8333333333,55022.1666666667,86871.5,99788.6666666667,116311.166666667,105794.5,109367.666666667,113895.333333333,97913.8333333333,59325.3333333333,22198.6666666667,17764.5,4478,1687.5,421,20.8333333333333,33.1666666666667,134459.666666667,69.5,20.8333333333333,0.566607866988205,235071.492358076,-3887.64019186723,0.815078539867137,21.271879228216,-0.268267022216783,0.86312737046599,1207369.68059755,-53163.8977822673,771.693920752556,-3.69070425312178
