"","id","latitude.x","longitude.x","kgroup","X6.5","X14.5","X18.5","X20.5","X22.5","X25.5","X27.5","X29.5","X32.5","X34.5","X36.5","X39.5","X42.5","X47.5","X49.5","X53.5","X57.5","X62.5","X69.5","peakday","peakvalue","endday","endvalue","lm.r","lm.a","lm.b","exp.r","exp.a","exp.b","pol.r","pol.a","pol.b","pol.c","pol.d"
"163",9598,41.88,-6.51,5,1203,9819.66666666667,28528.3333333333,NA,56288,99290,130873.666666667,157031,176474,194115.666666667,212708.666666667,216257.333333333,214394.666666667,128724.333333333,76729.3333333333,29005,8816.33333333333,2720,NA,38.5,228162,67.1666666666667,374.333333333333,0.818016989460619,576317.255810569,-9398.48586779119,0.888245670301215,24.8825082652632,-0.293029287856166,0.941223394247468,-1485013.35713197,136690.10057822,-3292.80786623023,23.7483975461825
"164",9600,39.85,-6.04,5,459,4538.2,13941,20964,32233.2,49178.2,82960.8,97322.4,111992.2,118439,123434.6,122860.4,116803.2,93211,61686.8,15987.6,5228,1368.2,49,36.1,135233.8,69.5,49,0.754050645811801,319049.940150195,-5050.02171660508,0.825265705986635,24.8100930580161,-0.32107994020414,0.928827080443572,-841203.860983625,71504.7780202438,-1623.26376742858,11.0687398688305
"165",9602,40.5,-3.96,4,1578,4998.2,14051.2,20645.4,37779.8,63487,80327,88306,117606.6,132283,145624,140736.8,131065.8,53586.4,25115.4,8451.4,3439.4,1134,247.6,38.9,149361.6,69.5,247.6,0.686494317321316,318119.235216473,-5145.63896434644,0.921987876132288,24.3378955769992,-0.297626554666761,0.895060112735263,1702532.05695006,-67862.7966730955,858.562969887971,-3.36487962761116
"166",9606,31.48,-7.45,5,2751,10558.4,30954,44335.6,51454.4,87377.6,102297,101938.4,117502.4,114345.8,111181,119614.2,105945.6,51260.6,33585.4,19933.2,9669.4,2731.6,187,36.9,136382.4,69.5,187,0.53260213821704,275685.620553071,-4389.78506865891,0.744564073133343,22.2655277862751,-0.26688842139688,0.783047037206538,1754138.61288628,-76034.0456471007,1097.13146345097,-5.26799156018709
"167",9612,53.04,51.94,7,3021.14285714286,10495.7142857143,32171.2857142857,49097.8571428571,66894.1428571429,100081,123197.285714286,135694.857142857,150682.142857143,155847.571428571,160331.285714286,141250.142857143,107495.142857143,47287.8571428571,40537.5714285714,6881.57142857143,2666.85714285714,694.714285714286,8.28571428571429,34.2142857142857,175560,69.5,8.28571428571429,0.562979925180782,343298.432213156,-5594.6621638235,0.80065235004336,24.260053179029,-0.322942319126832,0.838783736858156,986537.183838496,-31603.5876759856,254.655015265081,-0.0525655999636344
"168",9619,51.84,79.48,7,1676,11844.5,36831,57760,80074.75,108260,129034,144703,146297.5,144503.75,147935.75,152303.25,129906.75,21761,13727.25,7609.25,2905.5,648.75,7.25,34.25,173839.75,69.5,7.25,0.58042608242156,330967.365483917,-5461.18705658551,0.916244110766765,23.6204334829846,-0.311809932526936,0.894078811970968,2824554.41350872,-131634.680752631,2029.43638687242,-10.3547941592052
"169",9625,51.31,82.59,7,1292.25,12551.75,37564.5,56174.75,77369.5,124974.25,141211.75,166551.5,179130.5,179136.5,175274.75,176437.75,136432.5,41468.75,22757.25,10911,6119.5,4396,NA,34.25,190393.25,67.75,3811.25,0.766244775493073,415903.564296594,-6865.64521134802,0.902871408384283,20.9965412771085,-0.236816662357041,0.858124301906589,-1067573.0445846,95527.9994176797,-2288.12295299652,16.4603958047572
"170",9629,51.35,82.18,7,441.5,4169,14425.5,20625,37974.5,77152.5,102153.5,118215.5,124618,121518,126020,133509.5,116588,77317,36695,6117.5,2200.5,1546,75.5,36,138941.5,69.5,75.5,0.810796916951577,309248.488992097,-4961.51626224932,0.836515114194091,26.0539777366818,-0.342773513760869,0.941678467851668,-323645.716187293,43571.9129061293,-1144.74580362443,8.43118014351764
"171",9632,51.67,80.82,7,803.5,11153.5,35722.5,47626.1666666667,63765.8333333333,93188.8333333333,109300,126836.333333333,140469.333333333,149513.666666667,154500.166666667,147480.166666667,129531.833333333,74042.3333333333,47192.8333333333,9602.5,6886,4187.83333333333,NA,38.3333333333333,173024.666666667,68.3333333333333,150.5,0.753080533346951,392247.66646753,-6404.17173880998,0.831158987678519,26.0625273663113,-0.332610884801037,0.956389922715875,2953888.62516537,-125374.744727866,1724.65852670214,-7.60173746760545
"172",9634,54.13,81.31,7,1673.4,7156,21561.6,33595,53347.4,88903.2,109776.2,136502,158284.6,150866.8,154590.2,154140.6,148517.6,95977.8,62234.8,8519,2685.6,1034.8,10.4,34.3,170395.2,69.5,10.4,0.812679012895784,372432.10373821,-5935.78882183849,0.820126128587282,24.0678720951459,-0.301605999820687,0.904577997930179,-945212.95568195,82953.3462349582,-1919.60928160162,13.2794292092612
"173",9637,51.77,80.85,7,2655.57142857143,8691.85714285714,24295.5714285714,31306.1428571429,42618.7142857143,65025.8571428571,70772.5714285714,85044.4285714286,93510.1428571429,95573.5714285714,83067.1428571429,63889.8571428571,55708.4285714286,42717.1428571429,37547,23307.5714285714,6909.71428571429,2731.28571428571,NA,36.2142857142857,106682.714285714,68.5,1060.28571428571,0.852129264212242,219398.687915493,-3514.93030161951,0.834240207441985,21.4107157082117,-0.245031777007989,0.969990726050197,-337902.839914936,31261.5975425957,-733.859548671267,5.13688880663168
"174",9640,51.87,80.06,7,670.857142857143,5103.57142857143,16369.5714285714,23513.2857142857,34466.7142857143,55179.5714285714,72064.4285714286,84137.5714285714,113049.571428571,117948.857142857,116461.714285714,112193.571428571,91965.2857142857,48667,36445.8571428571,8109.14285714286,2548,1062.57142857143,118.428571428571,33.2142857142857,129349,69.5,118.428571428571,0.649833715363616,259802.149954264,-4184.25987655608,0.725125553882177,18.5557332745682,-0.204154698915978,0.83777249897428,333072.23827151,815.987732739738,-277.585228787244,2.84074983932463
"175",9643,52.1,79.31,7,1744,16219.5,42519.125,58434.375,72654.75,102602.125,115320.25,117750.625,120670.625,118836.5,121098.125,128366,118856.25,56704.375,30928.375,11430.5,2442.75,1217.25,NA,35.375,154332,68.625,218.375,0.695920160817444,320049.45659103,-5217.59201459146,0.905378208187675,21.5348439830648,-0.249412361244051,0.907542400315009,1294771.9696988,-45786.2607650899,469.284271579416,-1.11869669786055
"176",9649,39.13,16.17,8,1176.14285714286,8895,27172.4285714286,36399.2857142857,52202.8571428571,80872,93478,110359,132610.571428571,149902.571428571,162015.428571429,161867.428571429,138034.285714286,52849.4285714286,39539.2857142857,12027.1428571429,6115,3798.71428571429,330.428571428571,37.3571428571429,173051.714285714,69.5,330.428571428571,0.616594481514922,341081.95477676,-5487.99837983355,0.864886787505103,22.1462377588733,-0.264266382462739,0.938089959146352,3169226.38871437,-145941.834847773,2234.75959435856,-11.3755646887503
"177",9653,38.44,16.13,8,3763.5,13850.6666666667,36493.8333333333,51897.5,70880.5,105047,111602.666666667,121711.833333333,137438.666666667,143697,148107.333333333,147767.833333333,142830,88883.3333333333,67835.1666666667,32968.5,13400.6666666667,6519.16666666667,1802.33333333333,39.3333333333333,171462.333333333,69.5,1802.33333333333,0.685070438677093,361317.192594603,-5641.48446251902,0.850704897204417,22.9083184340349,-0.250750538278932,0.864552830519861,1364111.00637038,-49990.025438577,585.069780613437,-2.13014957473177
"178",9657,38.45,16.04,8,2512.85714285714,10613.5714285714,34520.1428571429,46804.8571428571,68870.2857142857,101729.142857143,118697.571428571,131423.857142857,134684,136200,144441.428571429,149746.857142857,144884.142857143,78286.4285714286,52095,18550.2857142857,10782.2857142857,6630.71428571429,1019.57142857143,35.7857142857143,166869.714285714,69.5,1019.57142857143,0.717554261780636,363286.51975372,-5767.47842136293,0.844921688078966,21.3161553069983,-0.243700112876434,0.871739422253485,162868.488431007,20063.6742458741,-755.427662737921,6.2504672772388
"179",9659,41.18,14.18,8,1048.33333333333,5951.16666666667,18288,27666.6666666667,42534.6666666667,64269,83838,99857.6666666667,114692.5,112810.833333333,122090,126323.833333333,118664,69684.5,64632.8333333333,16255.3333333333,6834.66666666667,2859.33333333333,NA,35.5,136899.833333333,68.3333333333333,1487.16666666667,0.769471823523161,339202.073920037,-5479.32116116703,0.845899061870346,20.9711447267919,-0.239708682998832,0.87675823987469,-2160949.00013391,146067.523883117,-3025.95310424953,19.8408611155407
"180",9697,41.62,23.94,8,730.6,7822.8,26843.2,44437,67619.4,112952.4,151908,199451.6,220078.8,228143.8,242418.4,244641.2,202294.6,42428.2,33293,9817.8,3300.4,1927.6,192.8,38.3,245397,69.5,192.8,0.604526115629552,490627.237964498,-8005.49435450624,0.962274435214333,25.6226745715199,-0.324978322698141,0.914169726832438,4184312.87963865,-191911.568571718,2908.55049733539,-14.5700434861689
"181",9698,41.57,23.85,8,1046.5,7591.75,25682.25,35058,43032.75,62878.25,75718,85468.75,73525,83668.25,95644.25,92680.75,66399.25,32274.25,28678.5,5529.5,1701.75,1087.75,NA,37,115618,67.75,398.75,0.524074769701822,232592.433984667,-3815.97308893299,0.937284026137114,21.5572324205198,-0.273239522382862,0.869213393277404,3068908.86152916,-147587.658682504,2369.56222672962,-12.7117736972589
"182",9699,41.37,23.14,8,1839,9407.57142857143,25271.2857142857,40591,68284,116339.285714286,142370.571428571,164978.714285714,192708.142857143,206010.428571429,208772.571428571,204683.142857143,154055.428571429,49180,36635,13117.4285714286,2001.28571428571,1199.42857142857,314.857142857143,39.9285714285714,222510.428571429,69.5,314.857142857143,0.62238292829028,437470.412352961,-7128.39917090206,0.900570070392395,26.9225371021229,-0.3488235191164,0.941916292204628,4177298.78132615,-197878.425953182,3114.61149369637,-16.2879303901643
"183",9713,42.49,25.61,8,743.833333333333,10131.6666666667,32696.5,52460.3333333333,69033.3333333333,107152.333333333,124639.166666667,126836,141242,145310.833333333,151907,144605.666666667,98586.5,29264.3333333333,19616.6666666667,6011.66666666667,2234.16666666667,224.333333333333,21.6666666666667,33.6666666666667,166467.833333333,69.5,21.6666666666667,0.578994871649628,299902.045058355,-4922.79389361227,0.783534813280055,23.2123767806961,-0.309341895016804,0.861359617345585,2426292.18515854,-113752.954022458,1770.99204621116,-9.15771662958578
"184",9716,41.54,24.98,8,2488,26907,84574.6666666667,112868,145083.666666667,194507,213170.333333333,227913,245722.333333333,245398.333333333,253672,250217,229540.666666667,98588.3333333333,89594.3333333333,18395.6666666667,2517.66666666667,1169.33333333333,NA,36.1666666666667,256830.666666667,67.1666666666667,320.333333333333,0.839590139800256,619416.183092979,-10216.022706738,0.900525121662854,22.2537318149592,-0.242268680048014,0.95586118440909,-1523734.18936545,142075.042160515,-3450.24487032681,25.0210028274001
"185",9719,41.83,25.69,8,1436.25,4052.875,14084.75,22030.625,38632.5,74198.25,92856.25,112846.375,117655.75,121650.25,130838.25,131148.75,118323.5,53857.875,42411.25,28765.5,9449.5,3121.375,543.25,41.25,143293.875,69.5,543.25,0.709343377436366,318068.511060881,-5050.16498014512,0.862880879606784,24.8287844619825,-0.301694549914879,0.83535831242148,1229227.39142582,-43699.6717268549,468.11810171611,-1.34266813730677
"186",9723,41.42,23.67,8,1898,9304.33333333333,26464.3333333333,42257,64619.5,110487.5,133794.5,154058.666666667,178722.833333333,178368.166666667,181384.333333333,162920.833333333,129865.166666667,46726.1666666667,31181.1666666667,16161.8333333333,2875.83333333333,2174.5,364.5,39.1666666666667,198519,69.5,364.5,0.581367517110895,401188.257101281,-6542.51927165738,0.87790174259667,24.2036318405001,-0.309315917234522,0.899800494819138,3674844.64807435,-174007.832833773,2740.47519068037,-14.3497761031407
"187",9726,37.07,22.04,8,279.8,10976.2,33800.8,NA,53551.2,72055.4,89014,82177.4,82783,94912,122478,132336.2,133062.4,95782.8,79535.6,28687.6,19660.2,7375.4,960.2,38.1,154387.2,69.5,960.2,0.616627032299742,345302.626799227,-5343.60929880677,0.700288809080345,22.7070844102688,-0.257269335225563,0.789420824705175,275904.56840397,8756.51150804591,-451.62586062062,3.8672166982564
"188",9736,44.69,25.17,7,2980,11506,33606.1666666667,57703.1666666667,80884.3333333333,144797,161330.5,182820.666666667,212050.166666667,213181.5,224012.166666667,211825.166666667,129116,71336.5,53246.1666666667,16553.1666666667,6292.5,2267.33333333333,NA,37.8333333333333,235968.166666667,67.1666666666667,1628.83333333333,0.671699011073262,508617.960598129,-8438.90197727263,0.907785619405463,24.775261221042,-0.311062476671041,0.92098281158958,960095.41398348,-13986.0968012672,-339.799024423866,5.09280298790085
"189",9737,45.95,22.62,7,1368.71428571429,15423.5714285714,47291.8571428571,67068.2857142857,95214.1428571429,134393,161068,155375.571428571,167995.857142857,158992.428571429,162016.285714286,138243.428571429,109939.714285714,51754,41356.2857142857,17934,9531.57142857143,4634.57142857143,NA,32.6428571428571,200805,68.5,544,0.626443748520888,375725.353118688,-6180.33870075414,0.772662719925945,19.9622333407898,-0.225187497981026,0.832372893545327,1330234.84142041,-48239.9166201304,513.151993631436,-1.29505779989624
"190",9739,46.01,22.33,2,2176.85714285714,12916.8571428571,40875.2857142857,61689.8571428571,89388.5714285714,130061.142857143,158518.857142857,176644.857142857,196177.714285714,189185.714285714,185931.571428571,155466,120211,56278.4285714286,49139.7142857143,18691.8571428571,8970.85714285714,1799.57142857143,677.428571428571,36.3571428571429,220029.857142857,69.5,677.428571428571,0.749302524953528,460578.834688779,-7512.81283434235,0.882539207858712,25.7286531089073,-0.341276999042536,0.91789893230564,-953415.29578186,77672.9745703362,-1747.21205601888,11.9219992211004
"191",9741,45.84,23.16,2,506,4316.5,18822.25,28008,38630.5,54105.25,64642.25,73968.5,64463,66486.75,68845.5,70992.75,66855.75,62718,48648.25,15849,7243.5,3985.25,NA,32,97449.5,67.75,3837,0.506466838342571,243204.139692205,-3962.70596279526,0.569509600276406,15.4202247896193,-0.159162522274995,0.789616271557148,-3544114.17776953,219665.955421047,-4367.82764668075,28.1924898801293
"192",9743,45.14,25,7,604.25,4594,14132.25,19784.5,31019.25,52120.75,63720.25,79067.5,85373.5,93264.25,98221.75,101312,96945.5,61058.75,50681,23925.5,4557,1710.25,70.5,37.75,106471.25,69.5,70.5,0.757950250346137,244232.31714932,-3827.67803571053,0.813548634979424,21.9759504202569,-0.25488589005717,0.866813922916101,462756.917401031,-5034.68208189009,-177.432652368002,2.22035036683272
"193",9748,44.23,21.71,2,1397.25,12135,37682.75,52097,79719,110295,128480.25,143817.75,157794.75,157169.75,161782.25,167717.5,155221,76235,47129.75,15078.5,5957.75,1893,58,34.75,171030,69.5,58,0.643937864587668,385085.593820835,-6173.06814993515,0.766373888255773,21.03733307735,-0.267779675574426,0.895813386806795,526684.471435027,1597.29497574712,-450.94824578855,4.60367420586949
"194",9749,43.54,22.29,8,379.833333333333,9791.66666666667,27392.1666666667,38024.5,50148.8333333333,68373.3333333333,86503.6666666667,87643.6666666667,84132.5,88178.6666666667,99124.1666666667,101063.166666667,102730.833333333,63183.8333333333,55016.6666666667,25432.1666666667,7884.33333333333,4395.83333333333,318,38.6666666666667,137311.333333333,69.5,318,0.704952010929784,316145.063217529,-5009.37955681565,0.865593529130826,23.5717990701777,-0.280813059200324,0.892387802532804,362549.89854612,4215.14269127943,-394.903873908688,3.73796813129455
"195",9758,47.75,88.4,7,456,14749,28583,37634,47451,90758,112599,143150,185442,218285,231589,245314,274591,224560,163036,73891,45744,14756,191,42.5,274591,69.5,191,0.852221361645085,707107.453980099,-10857.4723604201,0.825035772145543,24.3162389362206,-0.252481488409748,0.952992990213238,-567633.647383081,84499.5545850005,-2177.87104372446,15.5451468842331
"196",9759,37.47,49.47,8,190,411,3410,4665,6516,11554,32458,56644,52009,61321,68308,50978,48740,24889,13254,4439,538,0,39,36.5,68308,69.5,39,0.793039683844711,134261.365635939,-2174.8446907818,0.734832521810765,23.5829299409428,-0.308652872463815,0.970382536300476,299798.875849113,-6861.43608400378,-10.284093622354,0.679065793223504
"197",9766,42.26,74.16,7,216.5,1237.5,5087.5,7713.5,14021,22007.5,23802.5,30287,46553.5,50930.5,52479,55955,49923,20293,15683.5,255.5,0.5,0,8.5,39.5,55955,69.5,8.5,0.616005895684103,121446.793902439,-1965.52926829268,0.724621296840068,27.4407812814131,-0.414852825668301,0.951164946256572,638034.567221009,-24953.0982987763,305.973821273031,-1.13386464142346
"198",9769,48.55,8.99,2,1241.8,13957,35248.8,47107.6,61762.2,87755,95620,94474.4,109496.8,107088,109773.8,115775.4,100915,52680.2,43360.4,23074.6,10906.2,4684.6,1382.2,35.7,124269.8,69.5,1382.2,0.63006071123435,288253.755471711,-4565.73310906286,0.763913563067819,17.2724949428943,-0.184240122436422,0.821639937608374,-716693.393933694,58872.9478336132,-1317.76710277301,8.92443564153649
"199",9774,48.59,9.22,2,565,2906.66666666667,10963.6666666667,19591,32671,68099,75753.6666666667,93864.6666666667,113763,109149.666666667,102542.666666667,99794.3333333333,57668.3333333333,2857.33333333333,2420,311.666666666667,3.33333333333333,16,4,34.5,119217.666666667,69.5,4,0.655458644217069,215672.74039506,-3614.44030463134,0.870399771540456,25.6542164304388,-0.382582174493861,0.910858096562735,1247198.41448552,-55177.9138366401,792.680831982843,-3.68777196253053
"200",9775,48.41,8.79,2,1287.8,12749.8,38984.4,56385,70051.4,111089.8,118922.4,136526.6,158252,163959.4,169029.8,160022.4,111713.8,27072,14557.4,1246.8,53,140.2,92,35.5,173007,69.5,92,0.65421985642098,349469.891466569,-5781.71117210526,0.83014254847766,24.6096919372197,-0.336577119804573,0.898204924190136,1963368.9124086,-82857.6106090257,1123.40890031492,-4.84372620212326
"201",9779,48.5,8.78,2,1232.8,2419.8,7691.6,14457,28277.4,61612.6,84064,99201.4,119845.4,130855.8,139169,132321.4,111220.2,33538.6,19250.6,2699,534.4,276.4,9,36.7,140926.2,69.5,9,0.676915761304419,298160.79989566,-4887.31459433353,0.850129701202732,27.2218148943453,-0.395730742141478,0.916370290923933,1197731.7078182,-43370.0906123168,456.043614456651,-1.13802594067064
"202",9781,48.52,9.11,2,1691.71428571429,14151,36644.7142857143,51256.7142857143,71884.7142857143,88043.5714285714,97221,93992.7142857143,86942,86235.5714285714,85918,70240,52193.4285714286,24414.4285714286,14695.4285714286,7174.57142857143,3419,611.857142857143,35.2857142857143,33.2142857142857,109819.714285714,69.5,35.2857142857143,0.637984894174276,179853.957641752,-2944.72202555439,0.777842525039554,20.7543989669609,-0.257443783542953,0.890978979019901,1208975.5800543,-56507.8685569316,883.38721616786,-4.61454288776634
"203",9782,48.53,9.09,2,1486,7914.83333333333,24383,42125.6666666667,69481.6666666667,114257.166666667,139230.833333333,150123,166202.5,172617.166666667,183460,187649.333333333,168782,57537,28553.1666666667,7958.33333333333,4800.33333333333,3615.5,404.833333333333,37.6666666666667,190832.5,69.5,404.833333333333,0.687266533385853,417069.407208365,-6775.23433131646,0.900932276157653,23.724198726253,-0.29381684810454,0.862904203261289,1490833.09257111,-46623.151456512,331.042420638378,0.474147019062843
"204",9784,48.5,8.8,2,1584,10239,35144.8,58212.2,95744.8,143897,171908.4,190834.8,209648.6,214923.8,218868.2,220650.6,195506.2,61310.8,34333.6,5628,2480.6,781.6,34,38.1,227826.6,69.5,34,0.641629821490775,483973.598072378,-7900.39488600625,0.919777134996919,27.7643258722033,-0.387631597410721,0.899421466022561,3062217.37036609,-128015.193621581,1723.74857429488,-7.40219744802628
"205",9803,48.42,8.76,2,1690.33333333333,12200.6666666667,39687,58028.3333333333,80108.1666666667,102507.166666667,106300.833333333,103802.666666667,99187.8333333333,92322.3333333333,86622.6666666667,78556.5,50296.3333333333,30729.8333333333,19897.3333333333,11280.3333333333,1413.66666666667,624.166666666667,152.166666666667,30.6666666666667,113570.166666667,69.5,152.166666666667,0.621244585225066,205613.738748317,-3364.64005997683,0.730447952245809,19.2698510761072,-0.226015404587229,0.83227719434207,271324.212479565,-1893.87824057868,-146.967648626853,1.70619536902944
"206",9804,48.45,8.87,2,897.571428571429,5473.85714285714,16366.4285714286,23014.8571428571,34166.8571428571,45884.4285714286,51777.8571428571,61160.4285714286,72758.4285714286,77164.1428571429,82646.4285714286,75351.5714285714,60263.5714285714,27731.2857142857,21065.2857142857,2441.14285714286,1284.71428571429,681.714285714286,257.285714285714,35.2142857142857,99983.4285714286,69.5,257.285714285714,0.627781761666425,205008.596991198,-3356.9683031099,0.865985191457543,22.4226063046737,-0.293511744459262,0.860875430150045,98003.830902347,9093.97587741654,-370.289150993632,3.16430566560217
"207",9813,48.4,8.77,2,2581.75,8627.5,26377.5,35309.25,48548,56863,68903.5,49453.25,37048.5,30137.25,29505.25,37448.75,30580.75,11043.75,4013.5,3279.5,3198.25,2102.5,22,27.5,68903.5,69.5,22,0.43067675967993,89754.1704969345,-1476.5063801891,0.632113896060295,16.2977069141292,-0.222925655980097,0.749949322479126,228273.081462863,-8862.64777894936,113.794836569784,-0.483028230578044
"208",9814,48.42,8.79,2,919,10349,30043,56523,91256,145822,165903,192987,181343,192059,195166,168032,47473,10417,8375,2674,2475,2506,0,36.5,195166,69.5,0,0.523770235997575,323504.162427071,-5396.76872812135,0.798059802081239,23.9233599606391,-0.302099972679818,0.919342179037488,4158459.15346925,-212970.943320478,3608.44220452159,-20.2186487419352
"209",9910,50.68,3.52,1,1054.5,3188.33333333333,11051.6666666667,15733.5,23703.1666666667,46739.3333333333,58965.5,71331.8333333333,77093.1666666667,77666,77972.5,71511.8333333333,48889.5,11723.1666666667,5955.33333333333,5142.83333333333,4858,926.166666666667,492,35.6666666666667,86723.3333333333,69.5,492,0.688531576396721,179733.034846866,-2951.60819219202,0.805296304628424,20.0032288507293,-0.23718634703923,NA,-1252963.07805916,70024.172078195,-1275.37756774979,7.59542047973606
"210",9920,48.54,4.32,1,368.5,6319.83333333333,17560.8333333333,NA,45283.3333333333,74443.8333333333,84234,93743.3333333333,92886.3333333333,98100.3333333333,107503.166666667,91896.6666666667,87797.3333333333,56038.1666666667,29144,7122,2580.5,931.333333333333,133,33.1666666666667,130365.666666667,69.5,133,0.577246240377651,272321.245231706,-4427.96802649812,0.683671734722014,19.8631269781556,-0.260296742994261,0.851655343152546,483465.410433972,-8103.60008167636,-108.205829057524,1.80127938100139
"211",9925,48.91,4.52,1,175,11185.3333333333,29247,36213.3333333333,45940.3333333333,54735,65888,70456,85222.6666666667,97165.6666666667,103279.666666667,110650.666666667,112656,98787.6666666667,78049.6666666667,15882.3333333333,2189.33333333333,476.333333333333,NA,34.1666666666667,138138.333333333,67.1666666666667,419,0.679800690289453,376991.876622369,-6191.88919918539,0.843151753176536,22.7840140341288,-0.301915765967812,0.914194529752904,-6289335.48172249,389854.501468567,-7759.53807540256,50.107916567053
"212",9933,43.74,3.89,7,1709.66666666667,19026.3333333333,51058.6666666667,62623,68285.6666666667,77726.6666666667,80543.6666666667,86759.6666666667,83260.3333333333,86534,93727.3333333333,102102.666666667,93849.6666666667,54887.6666666667,40099.6666666667,3528.33333333333,430.666666666667,373.333333333333,196.666666666667,35.5,117180,69.5,196.666666666667,0.777119750346867,246237.245731592,-3958.35071523745,0.880454266858948,22.4685134839108,-0.268273862606768,0.883465314807715,-398607.581117288,41399.8285115513,-1014.01225173632,7.21594922900734
"213",9941,40.92,-8.54,NA,1463.71428571429,10301.8571428571,29762.7142857143,48088,76146.1428571429,101054.857142857,119676.285714286,130221.714285714,146073.428571429,143547.428571429,143142.714285714,135958,104500.857142857,44387.4285714286,23862.7142857143,4166.85714285714,1059.57142857143,441.285714285714,NA,33.0714285714286,156637.714285714,68.5,346.857142857143,0.775973478485758,340193.255063373,-5641.17129169936,0.82241388286634,21.7968152682786,-0.270524784988187,0.92235562661354,-1120351.29916011,91822.685561029,-2126.88038811886,15.0625878554706
"214",9944,36.83,-6.36,5,0,261.5,1292,2750.5,4443,16318,27531,37909.5,46831.5,47179.5,52517,39837.5,26876.5,19414.5,19903.5,16052,10446.5,153.5,68.5,32,54956,69.5,68.5,0.758317538599998,97549.4626400745,-1508.97976769126,0.736235924107182,17.6315362023696,-0.180899241468223,0.879061141035053,396306.351745892,-17739.1660026534,280.66036885108,-1.55124252221065
"215",9947,40.74,-3.9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",9992,38.3,42.22,NA,544.666666666667,5343.66666666667,19076.8333333333,32988.8333333333,53647.1666666667,96684,125468.666666667,158374,195448.5,210759.333333333,223966.166666667,228029.666666667,221336.5,164825,108373.166666667,35663,15184.8333333333,6652.5,418.333333333333,40,229896.666666667,69.5,418.333333333333,0.779374208234233,573818.004188344,-9007.5022045601,0.897181374809837,23.8453829795962,-0.262476980558013,0.91736183539649,-1231753.31613131,113133.87977209,-2635.85943375983,18.1944437480748
"217",10006,44.64,34.38,NA,1052.4,5495.2,14284.2,23418.4,31653.8,60260.4,77282.6,95374,122554.8,125496.6,132810.6,140851.6,138740.6,81189,36401,14635.6,9621.2,3135,301.6,41.5,147949,69.5,301.6,0.681291470084661,307994.335629327,-4877.03465232796,0.844607598999884,22.9957306572327,-0.26084527525646,0.943013134723997,3609937.14763023,-167992.880644324,2606.34859266393,-13.4728147582569
"218",10014,38.65,48.8,NA,1806.2,12732.8,32682,42352.2,65807.8,86489.8,116659.2,139383.4,170000.2,178383.2,191744.8,183735.2,169461.8,117218.2,90314.8,31520,14988.4,8750,683.2,40.5,200612.8,69.5,683.2,0.742265849713362,456622.613717983,-7154.341573833,0.890117064252094,22.9196778126404,-0.247579778121898,0.936538139991982,2540570.53981444,-98936.5900120526,1240.94110449236,-4.93165064907195
